,Candidate,Party,Year,Electorate,2014 Vote,median,lowr,upr,% Win
252,"WARREN, Michael",ACT,2017,Wellington Central,NA,0.005000764,0.00156795,0.012134005,0
253,"SHAW, James",Green Party,2017,Wellington Central,0.133299075,0.167107651,0.147647646,0.190602429,0
254,"ROBERTSON, Grant",Labour Party,2017,Wellington Central,0.52024666,0.391235208,0.35952989,0.4183784,0.96225
255,"WILLIS, Nicola",National Party,2017,Wellington Central,0.303083248,0.346958032,0.324781684,0.364853455,0.03775
256,GENERIC NZ FIRST CANDIDATE,New Zealand First Party,2017,Wellington Central,0.084555827,0.064664999,0.027279519,0.130824091,0
257,"NADAKUITAVUKI, Bale",United Future,2017,Wellington Central,NA,0.002864234,0.000919248,0.006810982,0
258,"FULTON, Kate",Green Party,2017,West Coast-Tasman,0.067392854,0.09669808,0.088852433,0.105835906,0
259,"O'CONNOR, Damien Peter",Labour Party,2017,West Coast-Tasman,0.472869795,0.375279074,0.344528046,0.408990615,0.1465
260,"PUGH, Maureen",National Party,2017,West Coast-Tasman,0.357324646,0.403237003,0.382014676,0.423646911,0.8535
261,"ANDERSON, Colin",ACT,2017,Whanganui,0.007237513,0.001186396,0.000257589,0.004591771,0
262,"LEWIS, Steph",Labour Party,2017,Whanganui,0.407237513,0.326001449,0.299038179,0.352945736,0
263,"HIPANGO, Harete",National Party,2017,Whanganui,0.536901121,0.48185507,0.457958028,0.505419954,1
264,"HOLWELL, Ash",Green Party,2017,Whangarei,0.087409374,0.096763834,0.088253898,0.106157786,0
265,"SAVAGE, Tony",Labour Party,2017,Whangarei,0.191871745,0.207042292,0.190165194,0.231552044,0
266,"RETI, Shane",National Party,2017,Whangarei,0.555805167,0.503564122,0.479628805,0.527512742,1
267,"JONES, Shane",New Zealand First Party,2017,Whangarei,0.081384663,0.193345128,0.127850445,0.278776694,0
268,"WESLEY, Richard",Green Party,2017,Wigram,0.078348168,0.101114806,0.093302599,0.110709554,0
269,"WOODS, Megan",Labour Party,2017,Wigram,0.489443179,0.41850857,0.384397177,0.448031292,0.732
270,"HIATT, David",National Party,2017,Wigram,0.377147588,0.40242735,0.379841655,0.422879564,0.268
271,"MAHUTA, Nanaia",Labour Party,2017,Hauraki-Waikato,0.615598886,0,0,0,1
272,"PAPA, Rahui",Maori Party,2017,Hauraki-Waikato,0.227019499,0,0,0,0
273,"KEREKERE, Elizabeth",Green Party,2017,Ikaroa Rawhiti,0.100283524,0,0,0,0
274,"WHAITIRI, Meka",Labour Party,2017,Ikaroa Rawhiti,0.462669327,0,0,0,0.85575
275,"FOX, Marama",Maori Party,2017,Ikaroa Rawhiti,0.182505513,0,0,0,0.14425
276,"DAVIDSON, Marama",Green Party,2017,Tamaki Makaurau,0.159322034,0,0,0,0
277,"HENARE, Peeni",Labour Party,2017,Tamaki Makaurau,0.382733051,0,0,0,0.60875
278,"TAURIAMA, Shane",Maori Party,2017,Tamaki Makaurau,0.308474576,0,0,0,0.39125
279,"McDONALD, Jack Tautokai",Green Party,2017,Te Tai Hauauru,0.153496245,0,0,0,0
280,"RURAWHE, Adrian",Labour Party,2017,Te Tai Hauauru,0.413413731,0,0,0,0.694
281,"McKENZIE, Chris",Maori Party,2017,Te Tai Hauauru,0.333968052,0,0,0,0.306
282,"RUDOLF, Godfrey",Green Party,2017,Te Tai Tokerau,NA,0,0,0,0
283,"DAVIS, Kelvin",Labour Party,2017,Te Tai Tokerau,0.447304568,0,0,0,0.48975
284,"HARAWIRA, Hone",Mana,2017,Te Tai Tokerau,0.413018251,0,0,0,0.51025
285,"TURIE, Metiria",Green Party,2017,Te Tai Tonga,0.161293721,0,0,0,0
286,"TIRIKATENE, Rino",Labour Party,2017,Te Tai Tonga,0.42920354,0,0,0,0.75525
287,"REEDY-TAARE, Mei",Maori Party,2017,Te Tai Tonga,0.248525074,0,0,0,0.24475
288,"COFFEY, Tamati",Labour Party,2017,Waiariki,0.273452256,0,0,0,0.16025
289,"FLAVELL, Te Ururoa James",Maori Party,2017,Waiariki,0.455613851,0,0,0,0.83975
